PlayerName,Country,Age,Height,Position,YearsPlayed,MeanYear,Appearances,Goals,BirthPlace,Longitude,Latitude
Kl&#xE9;ber Laube Pinheiro,Brazil,24,1.87,Forward,2011-,2012.5,2,0,Est&#xE2;ncia Velha,-51.1833,-29.65
Bruno Uvini,Brazil,23,1.87,Defender,2012-,2013,3,0,Capivari,-47.5078,-22.995
Bernardo Fernandes da Silva,Brazil,49,1.87,Midfielder,1989,1989,5,0,S&#xE3;o Paulo,-46.6333,-23.55
Ac&#xE1;cio Cordeiro Barreto,Brazil,54,1.87,,1986-1990,1988,7,0,Campos dos Goytacazes,-41.3239,-21.7539
Carlos Mozer,Brazil,53,1.87,Defender,1983-1994,1988.5,32,0,Rio de Janeiro,-43.1964,-22.9083
D&#xF3;ria,Brazil,19,1.88,Defender,2013-,2013.5,1,0,S&#xE3;o Gon&#xE7;alo Rio de Janeiro,-43.0539,-22.8269
Diego Costa,Brazil,25,1.88,Forward,2013,2013,2,0,Lagarto Sergipe,-37.65,-10.9169
Rog&#xE9;rio Ceni,Brazil,41,1.88,Goalkeeper,1997-2006,2001.5,16,0,Pato Branco,-52.6667,-26.2167
Alex Rodrigo Dias da Costa,Brazil,32,1.88,Defender,2003-2008,2005.5,17,0,Niter&#xF3;i,-43.1039,-22.8828
Daniel da Silva (born 1973),Brazil,41,1.89,Defender,2002,2002,1,0,S&#xE3;o Paulo,-46.6333,-23.55
Marcelo Bordon,Brazil,38,1.89,Defender,2004,2004,1,0,Ribeir&#xE3;o Preto,-47.8067,-21.1783
Helton Arruda,Brazil,36,1.89,Goalkeeper,2000-,2007,3,0,S&#xE3;o Gon&#xE7;alo Rio de Janeiro,-43.0539,-22.8269
J&#xFA;lio C&#xE9;sar (footballer born 1963),Brazil,51,1.89,Defender,1986-1993,1989.5,13,0,Bauru,-49.0606,-22.3147
F&#xE1;bio Luciano,Brazil,39,1.9,Defender,2003,2003,1,0,Vinhedo,-46.9753,-23.0297
Fernand&#xE3;o,Brazil,,1.9,Forward,2005,2005,1,0,Goi&#xE2;nia,-49.25,-16.6667
Carlos Germano,Brazil,44,1.9,Goalkeeper,1995-1998,1996.5,9,0,Domingos Martins,-40.6589,-20.3628
Gl&#xE1;uber,Brazil,31,1.91,Defender,2005,2005,1,0,S&#xE3;o Jos&#xE9; do Rio Preto,-49.3811,-20.8081
Heurelho Gomes,Brazil,33,1.91,Goalkeeper,2003-2010,2006.5,11,0,Jo&#xE3;o Pinheiro Minas Gerais,-46.1742,-17.7406
Jos&#xE9; Carlos da Costa Ara&#xFA;jo,Brazil,,1.92,Goalkeeper,1988-1989,1988.5,3,0,Rio de Janeiro,-43.1964,-22.9083
Gabriel Vasconcelos Ferreira,Brazil,21,1.93,Goalkeeper,2012-,2013,1,0,Una&#xED;,-46.9042,-16.3639
Alex Sandro da Silva,Brazil,29,1.93,Defender,2007-,2010.5,2,0,Amparo S&#xE3;o Paulo,-46.765,-22.7031
Victor Leandro Bagy,Brazil,31,1.93,Goalkeeper,2005-,2009.5,6,0,Santo Anast&#xE1;cio,-51.6103,-21.8383
Marcos Roberto Silveira Reis,Brazil,41,1.93,Goalkeeper,1996-2005,2000.5,29,0,Oriente S&#xE3;o Paulo,-51.0908,-22.1528
Doni (footballer),Brazil,34,1.94,Goalkeeper,2007-2010,2008.5,10,0,Jundia&#xED;,-46.8842,-23.1864
Dida (footballer born 1973),Brazil,40,1.96,Goalkeeper,1995-2006,2000.5,91,0,Irar&#xE1;,-38.7669,-12.05
Naldo (footballer born 1982),Brazil,31,1.98,Defender,2007-2009,2008,4,0,Londrina,-51.1628,-23.31
Non&#xF4; (footballer),Brazil,,,Forward,1921,1921,1,0,Rio de Janeiro,-43.1964,-22.9083
Edmur Ribeiro,Brazil,,,Forward,1955,1955,1,0,Saquarema,-42.51,-22.92
Dario (footballer),Brazil,70,,Forward,1965,1965,1,0,Paracatu Minas Gerais,-46.875,-17.2219
Ivair Ferriera,Brazil,69,,Forward,1966,1966,1,0,Bauru,-49.0606,-22.3147
Cuca (footballer),Brazil,51,,Forward,1991,1991,1,0,Curitiba,-49.25,-25.4167
Axel Rodrigues de Arruda,Brazil,44,,Midfielder,1992,1992,1,0,Santos S&#xE3;o Paulo,-46.325,-23.9369
Fabiano Eller,Brazil,36,,Defender,2005,2005,1,0,Linhares,-40.0678,-19.3894
Mazar&#xF3;pi,Brazil,61,,Goalkeeper,,,1,0,Al&#xE9;m Para&#xED;ba,-42.7039,-21.8878
Ad&#xED;lio,Brazil,58,,Midfielder,1979-1982,1980.5,2,0,Rio de Janeiro,-43.1964,-22.9083
Perivaldo Dantas,Brazil,61,,Defender,1981-1982,1981.5,2,0,Itabuna,-39.28,-14.7858
Jos&#xE9; Sebasti&#xE3;o Pires Neto,Brazil,58,,Midfielder,1984,1984,2,0,Sorocaba,-47.4581,-23.5017
Djair Kaye de Brito,Brazil,42,,Midfielder,1999,1999,2,0,Rio de Janeiro,-43.1964,-22.9083
Sidney Pullen,Brazil,,,Forward,1916-1917,1916.5,3,0,Southampton,-1.4,50.9
Ant&#xF4;nio Rondinelli,Brazil,60,,Defender,1979-1980,1979.5,3,0,S&#xE3;o Jos&#xE9; do Rio Pardo,-46.8886,-21.5956
Aymor&#xE9; Moreira,Brazil,,,Goalkeeper,1932-1940,1936,4,0,Miracema,-42.1969,-21.4119
Jo&#xE3;o Soares Almeida Filho,Brazil,60,,Forward,1975-1979,1977,4,0,Belo Horizonte,-43.9333,-19.9167
M&#xE1;rcio Bittencourt,Brazil,49,,Forward,1991,1991,4,0,S&#xE3;o Jos&#xE9; dos Campos,-45.8786,-23.1864
Marco Ant&#xF4;nio Boiadeiro,Brazil,49,,Midfielder,1993,1993,5,0,Am&#xE9;rico de Campos,-49.7333,-20.3
Silva Batuta,Brazil,74,,,,,5,0,Brazil,-47.8667,-15.7833
Sebasti&#xE3;o Miranda da Silva Filho,Brazil,62,,Forward,1974,1974,6,0,Bebedouro,-48.4792,-20.9494
Jean (footballer),Brazil,28,,Midfielder,2012-,2013,6,0,Campo Grande,-54.6111,-20.4622
Jorge Mendon&#xE7;a,Brazil,,,Forward,,,6,0,Silva Jardim,-42.3919,-22.6508
Dad&#xE1; Maravilha,Brazil,68,,Forward,1970-1973,1971.5,7,0,Rio de Janeiro,-43.1964,-22.9083
M&#xE1;rio S&#xE9;rgio Pontes de Paiva,Brazil,63,,Midfielder,1981-1985,1983,8,0,Rio de Janeiro,-43.1964,-22.9083
Alfredo Eduardo Barreto de Freitas Noronha,Brazil,,,Defender,1949-1950,1949.5,9,0,Porto Alegre,-51.23,-30.0331
Juvenal Amarijo,Brazil,,,Defender,1950,1950,9,0,Santa Vit&#xF3;ria do Palmar,-53.3681,-33.5189
Jefferson de Oliveira Galv&#xE3;o,Brazil,31,,Goalkeeper,2011-,2012.5,9,0,S&#xE3;o Vicente S&#xE3;o Paulo,-46.3922,-23.9633
Bigode,Brazil,,,Defender,1949-1950,1949.5,11,0,Belo Horizonte,-43.9333,-19.9167
Agostinho Fortes Filho,Brazil,,,Midfielder,1919-1925,1922,13,0,Rio de Janeiro,-43.1964,-22.9083
Altair Gomes de Figueiredo,Brazil,76,,Defender,1959-1966,1962.5,18,0,Niter&#xF3;i,-43.1039,-22.8828
Ely do Amparo,Brazil,,,Defender,,,19,0,Paracambi,-43.7089,-22.6108
N&#xED;lton de Sordi,Brazil,,,Defender,1955-1961,1958,22,0,Piracicaba,-47.6492,-22.7253
Joel Camargo,Brazil,,,Defender,1964-1970,1967,28,0,Santos S&#xE3;o Paulo,-46.325,-23.9369
Domingos da Guia,Brazil,,,Defender,1931-1946,1938.5,30,0,Rio de Janeiro,-43.1964,-22.9083
Orlando Pe&#xE7;anha de Carvalho,Brazil,,,Defender,1958-1966,1962,30,0,Niter&#xF3;i,-43.1039,-22.8828
F&#xE9;lix Mi&#xE9;lli Venerando,Brazil,,,Goalkeeper,1965-1972,1968.5,39,0,S&#xE3;o Paulo,-46.6333,-23.55
Bernard (footballer),Brazil,21,1.64,Midfielder,2012-,2013,14,1,Belo Horizonte,-43.9333,-19.9167
J&#xE1;dson,Brazil,30,1.68,Midfielder,2011-,2012.5,8,1,Londrina,-51.1628,-23.31
Josu&#xE9; Anunciado de Oliveira,Brazil,35,1.69,Midfielder,2007-2010,2008.5,28,1,Vit&#xF3;ria de Santo Ant&#xE3;o,-35.3,-8.1167
Mirandinha,Brazil,55,1.7,Forward,1987,1987,4,1,Chaval Ceara,,
Ramon Menezes Hubner,Brazil,42,1.7,Midfielder,2001,2001,5,1,Contagem,-44.0539,-19.9319
Jen&#xED;lson &#xC2;ngelo de Souza,Brazil,41,1.7,Defender,1996-2004,2000,22,1,Santo Ant&#xF4;nio de Jesus,-39.2611,-12.9692
Gilberto Ribeiro Gon&#xE7;alves,Brazil,33,1.72,Forward,2003,2003,4,1,Andradina,-51.3789,-20.8958
Rafael S&#xF3;bis,Brazil,29,1.72,Forward,2006-2008,2007,8,1,Erechim,-52.2739,-27.6339
Eliv&#xE9;lton,Brazil,43,1.72,Midfielder,1991-1993,1992,13,1,Serrania,-46.04,-21.5478
Cicinho,Brazil,34,1.72,Defender,2005-2006,2005.5,15,1,S&#xE3;o Paulo (state),-46.6333,-23.5333
Marcelinho Para&#xED;ba,Brazil,39,1.74,Forward,2001,2001,5,1,Campina Grande,-35.8811,-7.2306
Emanuele Del Vecchio,Brazil,,1.75,Forward,1956-1957,1956.5,9,1,S&#xE3;o Vicente S&#xE3;o Paulo,-46.3922,-23.9633
Ricardinho,Brazil,38,1.76,Midfielder,2000-2006,2003,23,1,S&#xE3;o Paulo,-46.6333,-23.55
Z&#xF3;zimo,Brazil,,1.76,Defender,1955-1962,1958.5,35,1,Salvador Bahia,-38.4767,-12.9747
Bismarck Barreto Faria,Brazil,44,1.77,Midfielder,1989-1990,1989.5,13,1,S&#xE3;o Gon&#xE7;alo Rio de Janeiro,-43.0539,-22.8269
Marcos Paulo Alves,Brazil,37,1.78,Midfielder,1999-2000,1999.5,3,1,Dores&#xF3;polis,-46.9028,-20.2869
Marcos Assun&#xE7;&#xE3;o,Brazil,38,1.78,Midfielder,1998-2000,1999,11,1,Caieiras,-46.7408,-23.3644
Fria&#xE7;a,Brazil,,1.78,Midfielder,1947-1952,1949.5,13,1,Rio de Janeiro,-43.1964,-22.9083
Silas (football manager),Brazil,48,1.78,Midfielder,1986-1992,1989,34,1,Campinas,-47.0572,-22.9008
Michel Bastos,Brazil,31,1.79,Midfielder,2009-2010,2009.5,10,1,Pelotas,-52.3425,-31.7719
N&#xE9;lson Lu&#xED;s Kerchner,Brazil,51,1.79,Defender,1987-1990,1988.5,17,1,S&#xE3;o Paulo,-46.6333,-23.55
Juliano Belletti,Brazil,38,1.79,Defender,2001-2005,2003,23,1,Cascavel,-53.4553,-24.9556
Gilberto da Silva Melo,Brazil,38,1.79,Defender,1998-2011,2004.5,35,1,Rio de Janeiro,-43.1964,-22.9083
Vivinho,Brazil,53,1.8,Forward,1989,1989,3,1,Uberl&#xE2;ndia,-48.2886,-18.9231
Edu Marangon,Brazil,51,1.8,Midfielder,1987-1990,1988.5,9,1,S&#xE3;o Paulo,-46.6333,-23.55
Marcelo Gon&#xE7;alves Costa Lopes,Brazil,48,1.8,Defender,1996-1998,1997,24,1,Rio de Janeiro,-43.1964,-22.9083
Rodrigo Fabri,Brazil,38,1.81,Midfielder,1996-1997,1996.5,3,1,Santo Andr&#xE9; S&#xE3;o Paulo,-46.5333,-23.6572
Daniel Carvalho,Brazil,31,1.81,Midfielder,2006,2006,3,1,Pelotas,-52.3425,-31.7719
Sonny Anderson,Brazil,43,1.81,Forward,1997-2001,1999,7,1,Goiatuba,-49.3569,-18.0111
Andr&#xE9; Cruz,Brazil,45,1.82,Defender,1988-1998,1993,31,1,Piracicaba,-47.6492,-22.7253
Guilherme de C&#xE1;ssio Alves,Brazil,40,1.83,Forward,2000-2001,2000.5,6,1,Mar&#xED;lia,-49.9458,-22.2139
Fran&#xE7;a,Brazil,38,1.83,Forward,2000-2002,2001,8,1,Cod&#xF3;,-43.8856,-4.4553
Jo&#xE3;o Carlos dos Santos,Brazil,41,1.83,Defender,1999,1999,10,1,Sete Lagoas,-44.2469,-19.4658
Cris (footballer),Brazil,37,1.83,Defender,2001-2009,2005,27,1,Guarulhos,-46.5333,-23.4667
R&#xF4;mulo Borges Monteiro,Brazil,23,1.84,Midfielder,2011-,2012.5,8,1,Picos,-41.4669,-7.0769
Leandro Machado,Brazil,38,1.85,Forward,1996,1996,2,1,Santo Amaro da Imperatriz,-48.7789,-27.6878
Anderson Cl&#xE9;ber Beraldo,Brazil,34,1.86,Defender,2005,2005,1,1,S&#xE3;o Paulo,-46.6333,-23.55
Edm&#xED;lson (footballer born 1976),Brazil,38,1.86,Defender,2000-2007,2003.5,42,1,Taquaritinga,-48.505,-21.4058
Sandro Raniere,Brazil,25,1.87,Midfielder,2009-,2011.5,17,1,Riachinho,-46.9919,-16.23
Thiago Motta,Brazil,32,1.87,Midfielder,2011-,2012.5,23,1,S&#xE3;o Bernardo do Campo,-46.55,-23.7
Luiz Gustavo,Brazil,27,1.87,Midfielder,2011-,2012.5,25,1,Pindamonhangaba,-45.4617,-22.9239
M&#xE1;rio Jardel,Brazil,40,1.88,Forward,1996-2001,1998.5,10,1,Fortaleza,-38.5428,-3.7183
Grafite,Brazil,35,1.89,Forward,2005-2010,2007.5,4,1,Jundia&#xED;,-46.8842,-23.1864
H&#xE9;rcules Brito Ruas,Brazil,75,1.89,Defender,1964-1972,1968,45,1,Rio de Janeiro,-43.1964,-22.9083
Ded&#xE9; (footballer born 1988),Brazil,26,1.92,Defender,2011-,2012.5,9,1,Volta Redonda,-44.1039,-22.5228
Mimi Sodr&#xE9;,Brazil,,,Forward,1916,1916,2,1,Bel&#xE9;m,-48.5039,-1.4558
Chico Netto,Brazil,,,Defender,1917,1917,3,1,Mogi Mirim,-46.9578,-22.4319
Armando Del Debbio,Brazil,,,Defender,1929-1931,1930,3,1,Santos S&#xE3;o Paulo,-46.325,-23.9369
Carlos Miguel da Silva J&#xFA;nior,Brazil,42,,Midfielder,2001,2001,5,1,Bento Gon&#xE7;alves Rio Grande do Sul,-51.5189,-29.1708
Humberto Tozzi,Brazil,,,Forward,1954-1955,1954.5,7,1,S&#xE3;o Jo&#xE3;o de Meriti,-43.3719,-22.8039
Alcindo Martha de Freitas,Brazil,69,,Midfielder,1966-1967,1966.5,7,1,Sapucaia do Sul,-51.1439,-29.8389
Afonso Alves,Brazil,33,,Forward,2007,2007,8,1,Belo Horizonte,-43.9333,-19.9167
R&#xE9;ver,Brazil,29,,Defender,2010-,2012,8,1,Ariranha,-48.7869,-21.1878
S&#xE9;rgio Ara&#xFA;jo,Brazil,50,,Midfielder,1987,1987,10,1,Tim&#xF3;teo,-42.6439,-19.5828
Jorge Lu&#xED;s Andrade,Brazil,57,,Midfielder,1983-1989,1986,11,1,Juiz de Fora,-43.3494,-21.7619
Dino Sani,Brazil,82,,Midfielder,1957-1966,1961.5,15,1,S&#xE3;o Paulo,-46.6333,-23.55
Marinho Peres,Brazil,67,,Defender,1972-1974,1973,15,1,Sorocaba,-47.4581,-23.5017
Tim (footballer),Brazil,,,Forward,1936-1944,1940,16,1,Rifaina,-47.4214,-20.0806
Augusto da Costa,Brazil,,,Defender,1949-1950,1949.5,20,1,Rio de Janeiro,-43.1964,-22.9083
Rildo da Costa Menezes,Brazil,72,,Defender,1963-1969,1966,38,1,Recife,-34.9,-8.05
Lu&#xED;s Pereira,Brazil,65,,Defender,1973-1977,1975,38,1,Juazeiro,-40.5028,-9.4306
Marcelinho Carioca,Brazil,43,1.67,Midfielder,1998-2001,1999.5,3,2,Rio de Janeiro,-43.1964,-22.9083
Roger Galera Flores,Brazil,36,1.7,Midfielder,2004,2004,1,2,Rio de Janeiro,-43.1964,-22.9083
Can&#xE1;rio,Brazil,78,1.7,Forward,1956,1956,7,2,Rio de Janeiro,-43.1964,-22.9083
R&#xF4;ni,Brazil,37,1.71,Forward,1999,1999,5,2,Aurora do Tocantins,-46.4078,-12.7128
Jorginho Putinatti,Brazil,55,1.72,Midfielder,1983-1985,1984,16,2,Mar&#xED;lia,-49.9458,-22.2139
Willian Borges da Silva,Brazil,26,1.75,Midfielder,2011-,2012.5,12,2,Ribeir&#xE3;o Pires,-46.4194,-23.7153
Josimar,Brazil,52,1.75,Defender,1986-1989,1987.5,16,2,Rio de Janeiro,-43.1964,-22.9083
Fernandinho (footballer),Brazil,29,1.76,Midfielder,2011-,2012.5,12,2,Londrina,-51.1628,-23.31
Joubert Ara&#xFA;jo Martins,Brazil,39,1.76,Midfielder,1995-1999,1997,13,2,Cuiab&#xE1;,-56.0969,-15.5958
Jos&#xE9; Kl&#xE9;berson,Brazil,35,1.76,Midfielder,2002-2010,2006,32,2,Ura&#xED;,-50.8167,-23.2
Dod&#xF4; (footballer born 1974),Brazil,40,1.77,Forward,1997,1997,5,2,S&#xE3;o Paulo,-46.6333,-23.55
Paulo Jamelli,Brazil,40,1.78,Forward,1996,1996,5,2,S&#xE3;o Paulo,-46.6333,-23.55
Osmar Donizete C&#xE2;ndido,Brazil,45,1.79,Forward,1995-1998,1996.5,9,2,Prados Minas Gerais,-44.0833,-21.05
Baltazar Maria de Morais J&#xFA;nior,Brazil,55,1.8,Forward,1980-1989,1984.5,6,2,Goi&#xE2;nia,-49.25,-16.6667
Mazinho Oliveira,Brazil,48,1.8,Forward,1990-1991,1990.5,10,2,Rio de Janeiro,-43.1964,-22.9083
Paulo S&#xE9;rgio Silvestre do Nascimento,Brazil,45,1.8,Forward,1991-1994,1992.5,13,2,S&#xE3;o Paulo,-46.6333,-23.55
Hernanes,Brazil,29,1.8,Midfielder,2008-,2011,27,2,Recife,-34.9,-8.05
Vampeta,Brazil,40,1.82,Midfielder,1998-2002,2000,39,2,Nazar&#xE9; Bahia,-39.0139,-13.035
Jonas Gon&#xE7;alves Oliveira,Brazil,30,1.83,Forward,2011-,2012.5,8,2,Bebedouro,-48.4792,-20.9494
Felipe Melo,Brazil,31,1.83,Midfielder,2009-,2011.5,22,2,Volta Redonda,-44.1039,-22.5228
Evair,Brazil,49,1.84,Forward,1992-1993,1992.5,9,2,Cris&#xF3;lia,,
Oscar (footballer born 1954),Brazil,60,1.85,Defender,1978-1986,1982,60,2,Brazil,-47.8667,-15.7833
Ronaldo Rodrigues de Jesus,Brazil,49,1.87,Defender,1991-1995,1993,14,2,S&#xE3;o Paulo,-46.6333,-23.55
Dante (footballer),Brazil,30,1.88,Defender,2013-,2013.5,13,2,Salvador Bahia,-38.4767,-12.9747
Roque J&#xFA;nior,Brazil,37,1.88,Defender,1999-2005,2002,48,2,Santa Rita do Sapuca&#xED;,-45.7028,-22.2519
David Luiz,Brazil,27,1.89,Defender,2010-,2012,43,2,Diadema S&#xE3;o Paulo,-46.6106,-23.6861
Washington (footballer),Brazil,39,1.9,Forward,2001-2002,2001.5,9,2,Bras&#xED;lia,-47.8667,-15.7989
Waldo Machado,Brazil,79,,Forward,1960,1960,4,2,Niter&#xF3;i,-43.1039,-22.8828
Alfredo Ramos dos Santos,Brazil,,,Midfielder,1945-1950,1947.5,7,2,Rio de Janeiro,-43.1964,-22.9083
Luiz Carlos Winck,Brazil,51,,Defender,1985-1993,1989,19,2,Port&#xE3;o,-51.235,-29.6928
Andr&#xE9; Luiz Moreira,Brazil,39,,Midfielder,1995-1997,1996,19,2,S&#xE3;o Paulo,-46.6333,-23.55
J&#xFA;nior Baiano,Brazil,44,,Defender,1997-2002,1999.5,25,2,Feira de Santana,-38.95,-12.25
Rui Campos,Brazil,,,Midfielder,1944-1950,1947,30,2,S&#xE3;o Paulo,-46.6333,-23.55
Palhinha (Vanderlei Eust&#xE1;quio de Oliveira),Brazil,64,1.68,Forward,1973-1979,1976,16,3,Belo Horizonte,-43.9333,-19.9167
Euller,Brazil,43,1.71,Forward,2000-2001,2000.5,6,3,Felixl&#xE2;ndia,-44.8989,-18.7578
Gino Orlando,Brazil,,1.73,Forward,1956-1958,1957,9,3,S&#xE3;o Paulo,-46.6333,-23.55
Djalma Santos,Brazil,,1.73,Defender,1952-1968,1960,98,3,S&#xE3;o Paulo,-46.6333,-23.55
Marques Batista de Abreu,Brazil,41,1.74,Forward,1994-2002,1998,11,3,Guarulhos,-46.5333,-23.4667
Edmar Bernardes,Brazil,54,1.75,Forward,1988,1988,6,3,Arax&#xE1;,-46.9167,-19.5833
Jorginho,Brazil,50,1.75,Defender,1987-1995,1991,64,3,Rio de Janeiro,-43.1964,-22.9083
Caio Ribeiro,Brazil,39,1.77,Forward,1996,1996,4,3,S&#xE3;o Paulo,-46.6333,-23.55
Viola (footballer),Brazil,45,1.78,Forward,1993-1995,1994,10,3,S&#xE3;o Paulo,-46.6333,-23.55
N&#xED;lton Santos,Brazil,,1.8,Defender,1949-1962,1955.5,75,3,Rio de Janeiro,-43.1964,-22.9083
&#xC2;nderson Polga,Brazil,35,1.82,Defender,2002-2003,2002.5,11,3,Santiago Rio Grande do Sul,-54.8672,-29.1917
Carlos Renato Frederico,Brazil,57,1.82,Midfielder,1979-1987,1983,22,3,Morungaba,-46.7917,-22.88
Ricardo Oliveira,Brazil,34,1.83,Forward,2004-2007,2005.5,11,3,S&#xE3;o Paulo,-46.6333,-23.55
Thiago Silva,Brazil,29,1.83,Defender,2008-,2011,52,3,Rio de Janeiro,-43.1964,-22.9083
Ant&#xF4;nio Carlos Zago,Brazil,45,1.84,Defender,1991-2001,1996,37,3,Presidente Prudente,-51.3889,-22.1256
Gilberto Silva,Brazil,37,1.85,Defender,2001-2010,2005.5,93,3,Lagoa da Prata,-45.5439,-20.0228
Leandro Dami&#xE3;o,Brazil,25,1.87,Forward,2011-,2012.5,17,3,Jardim Alegre,-51.7167,-24.15
Aldair,Brazil,48,1.87,Defender,1989-2000,1994.5,81,3,Ilh&#xE9;us,-39.0489,-14.7889
Luis&#xE3;o,Brazil,33,1.92,Defender,2001-2011,2006,44,3,Amparo S&#xE3;o Paulo,-46.765,-22.7031
Nininho,Brazil,,,Forward,1949,1949,4,3,Campinas,-47.0572,-22.9008
H&#xE9;rcules de Miranda,Brazil,,,Forward,1938-1940,1939,6,3,Guaxup&#xE9;,-46.7128,-21.305
Roberto Batata,Brazil,,,Forward,1975,1975,6,3,Belo Horizonte,-43.9333,-19.9167
Crist&#xF3;v&#xE3;o Borges,Brazil,55,,Midfielder,1989,1989,7,3,Salvador Bahia,-38.4767,-12.9747
Charles Fabian,Brazil,46,,Forward,1989-1991,1990,10,3,Itapetinga,-40.2556,-15.2536
Edino Nazareth Filho,Brazil,59,,Defender,1977-1986,1981.5,45,3,Rio de Janeiro,-43.1964,-22.9083
S&#xE9;rgio Lu&#xED;s Donizetti,Brazil,49,1.71,Forward,1987-1991,1989,17,4,Campinas,-47.0572,-22.9008
V&#xE1;gner Love,Brazil,30,1.72,Forward,2004-2007,2005.5,20,4,Rio de Janeiro,-43.1964,-22.9083
Lucas Moura,Brazil,22,1.73,Midfielder,2011-,2012.5,31,4,S&#xE3;o Paulo,-46.6333,-23.55
Diego Ribas da Cunha,Brazil,29,1.73,Midfielder,2003-,2008.5,33,4,Ribeir&#xE3;o Preto,-47.8067,-21.1783
Valdo Filho,Brazil,50,1.73,Midfielder,1987-1993,1990,45,4,Sider&#xF3;polis,-49.4333,-28.5833
Marcelo Vieira,Brazil,26,1.74,Defender,2006-,2010,37,4,Rio de Janeiro,-43.1964,-22.9083
Jos&#xE9; Altafini,Brazil,76,1.76,Forward,1957-1958,1957.5,8,4,Piracicaba,-47.6492,-22.7253
S&#xE1;vio,Brazil,40,1.76,Midfielder,1994-2000,1997,21,4,Vila Velha,-40.2936,-20.3364
Fl&#xE1;vio Concei&#xE7;&#xE3;o,Brazil,40,1.77,Midfielder,1995-2000,1997.5,45,4,Santa Maria da Serra,-48.1606,-22.5672
Luiz Bombonato Goulart,Brazil,38,1.78,Forward,1996-2002,1999,12,4,Rubin&#xE9;ia,-51.0022,-20.1794
Marinho Chagas,Brazil,,1.78,Defender,1972-1975,1973.5,28,4,Natal Rio Grande do Norte,-35.2,-5.7833
Ramires,Brazil,27,1.8,Midfielder,2009-,2011.5,50,4,Barra do Pira&#xED;,-43.8258,-22.47
L&#xFA;cio,Brazil,36,1.88,Defender,2000-2011,2005.5,105,4,Planaltina Federal District,-47.6667,-15.6167
Ricardo Gomes,Brazil,49,1.89,Defender,1984-1994,1989,45,4,Rio de Janeiro,-43.1964,-22.9083
Petronilho de Brito,Brazil,,,Forward,1928-1935,1931.5,5,4,S&#xE3;o Paulo,-46.6333,-23.55
Juninho Paulista,Brazil,41,1.65,Midfielder,1995-2003,1999,50,5,S&#xE3;o Paulo,-46.6333,-23.55
M&#xE1;rio Zagallo,Brazil,83,1.67,Forward,1958-1964,1961,33,5,Macei&#xF3;,-35.735,-9.6658
Palhinha (Jorge Ferreira da Silva),Brazil,46,1.73,Forward,1992-1993,1992.5,16,5,Carangola,-42.0289,-20.7328
Djalminha,Brazil,43,1.76,Midfielder,1996-2002,1999,14,5,Santos S&#xE3;o Paulo,-46.325,-23.9369
Paulinho (footballer),Brazil,26,1.82,Midfielder,2011-,2012.5,32,5,S&#xE3;o Paulo,-46.6333,-23.55
Serv&#xED;lio de Jesus Filho,Brazil,,1.84,Forward,1959-1966,1962.5,9,5,S&#xE3;o Paulo,-46.6333,-23.55
Renato Ga&#xFA;cho,Brazil,51,1.84,Forward,1983-1993,1988,41,5,Guapor&#xE9; Rio Grande do Sul,-51.89,-28.8458
J&#xFA;lio Baptista,Brazil,32,1.85,Forward,2001-2010,2005.5,47,5,S&#xE3;o Paulo,-46.6333,-23.55
M&#xE1;rcio Roberto dos Santos,Brazil,44,1.86,Defender,1990-1997,1993.5,43,5,S&#xE3;o Paulo,-46.6333,-23.55
Paulo Valentim,Brazil,,,Forward,1959,1959,5,5,Barra do Pira&#xED;,-43.8258,-22.47
Am&#xED;lcar Barbuy,Brazil,,,Midfielder,1916-1924,1920,19,5,Rio das Pedras,,
J&#xF4;,Brazil,27,,Forward,2007-,2010.5,20,5,S&#xE3;o Paulo,-46.6333,-23.55
Geovani Faria da Silva,Brazil,50,,Midfielder,1985-1991,1988,23,5,Vit&#xF3;ria Esp&#xED;rito Santo,-40.3378,-20.3189
Ed&#xED;lson,Brazil,43,1.68,Forward,1993-2002,1997.5,21,6,Salvador Bahia,-38.4767,-12.9747
Z&#xE9; Roberto,Brazil,40,1.72,Midfielder,1995-2006,2000.5,84,6,S&#xE3;o Paulo,-46.6333,-23.55
Dani Alves,Brazil,31,1.73,Defender,2006-,2010,79,6,Juazeiro,-40.5028,-9.4306
Tita,Brazil,56,1.74,Forward,1979-1990,1984.5,32,6,Rio de Janeiro,-43.1964,-22.9083
Dunga,Brazil,50,1.76,Midfielder,1987-1998,1992.5,91,6,Iju&#xED;,-53.915,-28.3878
Juninho Pernambucano,Brazil,39,1.78,Midfielder,1999-2006,2002.5,40,6,Recife,-34.9,-8.05
Alem&#xE3;o (footballer born 1961),Brazil,52,1.8,Midfielder,1983-1990,1986.5,39,6,Lavras,-45,-21.245
C&#xE9;sar Sampaio,Brazil,46,1.81,Midfielder,1990-2000,1995,47,6,S&#xE3;o Paulo,-46.6333,-23.55
Paulo Roberto Falc&#xE3;o,Brazil,60,1.83,Midfielder,1976-1986,1981,28,6,Abelardo Luz,-52.3283,-26.5647
Emerson Ferreira da Rosa,Brazil,38,1.84,Midfielder,1997-2006,2001.5,73,6,Pelotas,-52.3425,-31.7719
Giovanni Silva de Oliveira,Brazil,42,1.91,Midfielder,1995-1999,1997,20,6,Abaetetuba,-48.8828,-1.7178
